iteration,L1,L2,Gradient,BCE
90700,0.01626,0.0018,0.02537,0.10346
90750,0.01625,0.00179,0.02534,0.10273
90800,0.01618,0.00177,0.02511,0.10158
90850,0.01615,0.00177,0.02495,0.10116
90900,0.01608,0.00176,0.02475,0.10102
90950,0.01602,0.00176,0.02456,0.10016
91000,0.01599,0.00174,0.02444,0.09976
91050,0.01599,0.00174,0.02443,0.09897
91100,0.01594,0.00173,0.02456,0.09858
91150,0.01593,0.00173,0.02486,0.09795
91200,0.01578,0.00171,0.02458,0.09746
91250,0.01581,0.00171,0.0248,0.09823
91300,0.01572,0.0017,0.02463,0.097
91350,0.01568,0.00168,0.02452,0.09725
91400,0.01568,0.00167,0.0244,0.09662
91450,0.01573,0.00168,0.02448,0.09766
91500,0.01595,0.00171,0.02473,0.09739
91550,0.01599,0.00172,0.02486,0.09745
91600,0.01594,0.00171,0.02516,0.09689
91650,0.0159,0.00169,0.02516,0.09691
91700,0.01578,0.00168,0.02485,0.09653
91750,0.01573,0.00166,0.02463,0.09587
91800,0.01556,0.00163,0.02432,0.09457
91850,0.01545,0.00162,0.02435,0.09399
91900,0.01547,0.00162,0.02428,0.09745
91950,0.01552,0.00162,0.02416,0.09655
92000,0.01546,0.00162,0.02401,0.09603
92050,0.01534,0.0016,0.0237,0.09467
92100,0.01545,0.00163,0.02402,0.09398
92150,0.01555,0.00164,0.02411,0.09387
92200,0.01556,0.00163,0.02401,0.09386
92250,0.01558,0.00163,0.02385,0.09357
92300,0.01557,0.00163,0.02376,0.09312
92350,0.01538,0.0016,0.02342,0.09379
92400,0.01545,0.0016,0.02347,0.0932
92450,0.01549,0.0016,0.02349,0.09267
92500,0.01539,0.00158,0.0233,0.09202
92550,0.01533,0.00157,0.02314,0.09148
92600,0.01539,0.00158,0.02328,0.09312
92650,0.01525,0.00157,0.02312,0.09261
92700,0.01527,0.00156,0.02309,0.09218
92750,0.01532,0.00159,0.02324,0.09229
92800,0.0153,0.00158,0.02318,0.09238
92850,0.01523,0.00157,0.02327,0.0921
92900,0.01524,0.00157,0.02313,0.09307
92950,0.01543,0.00172,0.02309,0.09646
93000,0.0154,0.00171,0.02295,0.09702
93050,0.01534,0.00169,0.02284,0.09845
93100,0.0153,0.00168,0.02279,0.09775
93150,0.01527,0.00167,0.02277,0.09778
93200,0.0153,0.00167,0.02271,0.09776
93250,0.01527,0.00165,0.02266,0.09804
93300,0.01531,0.00165,0.0225,0.09837
93350,0.01527,0.00163,0.0223,0.09805
93400,0.01528,0.00162,0.02238,0.09854
93450,0.01537,0.00164,0.02258,0.09854
93500,0.01532,0.00163,0.02243,0.09819
93550,0.01528,0.00162,0.02249,0.09728
93600,0.01526,0.00162,0.02252,0.09788
93650,0.01513,0.0016,0.0224,0.0979
93700,0.01506,0.00159,0.02235,0.09741
93750,0.01507,0.00158,0.02258,0.09696
93800,0.01506,0.00159,0.0226,0.097
93850,0.01505,0.0016,0.02256,0.09602
93900,0.01508,0.0016,0.02257,0.09473
93950,0.01508,0.0016,0.02268,0.09479
94000,0.01506,0.00158,0.02271,0.09455
94050,0.01501,0.00157,0.02258,0.09493
94100,0.01504,0.00157,0.02261,0.09391
94150,0.01495,0.00156,0.02252,0.09482
94200,0.01483,0.00154,0.0223,0.09452
94250,0.01477,0.00153,0.02227,0.09433
94300,0.01475,0.00152,0.02223,0.094
94350,0.01478,0.00153,0.02219,0.09381
94400,0.01485,0.00154,0.02237,0.09317
94450,0.01492,0.00155,0.02238,0.09313
94500,0.01508,0.00157,0.02247,0.09283
94550,0.01522,0.0016,0.023,0.09411
94600,0.01508,0.00158,0.02281,0.09288
94650,0.01506,0.00157,0.02262,0.09227
94700,0.0151,0.00158,0.02249,0.09257
94750,0.01521,0.00165,0.02249,0.09365
94800,0.01535,0.00167,0.02267,0.09299
94850,0.01541,0.00167,0.02278,0.09337
94900,0.01542,0.00167,0.02298,0.0938
94950,0.01541,0.00167,0.02333,0.0948
95000,0.01536,0.00166,0.02332,0.09421
95050,0.01548,0.00167,0.02348,0.09406
95100,0.01549,0.00167,0.02341,0.09334
95150,0.01552,0.00166,0.02341,0.09338
95200,0.0155,0.00167,0.02327,0.0926
95250,0.01566,0.00168,0.02319,0.09167
95300,0.01566,0.00167,0.02315,0.09105
95350,0.01557,0.00166,0.02307,0.09079
95400,0.01555,0.00165,0.02298,0.09108
95450,0.01551,0.00164,0.02297,0.09355
95500,0.01558,0.00165,0.02283,0.09359
95550,0.0155,0.00163,0.02276,0.09308
95600,0.01555,0.00162,0.02273,0.09305
95650,0.01554,0.00161,0.0228,0.09325
95700,0.0156,0.00162,0.02278,0.09392
95750,0.01555,0.00161,0.02272,0.09341
95800,0.01545,0.0016,0.02259,0.09318
95850,0.01553,0.0016,0.0227,0.09321
95900,0.01549,0.00159,0.0226,0.0938
95950,0.0155,0.00159,0.0226,0.09303
96000,0.01545,0.00157,0.02245,0.09258
96050,0.01544,0.00157,0.02233,0.09368
96100,0.01556,0.0016,0.02231,0.09321
96150,0.01553,0.00159,0.0223,0.0934
96200,0.01559,0.00159,0.02245,0.09346
96250,0.01548,0.00158,0.02232,0.09276
96300,0.01534,0.00156,0.02209,0.0937
96350,0.01522,0.00154,0.02194,0.09379
96400,0.01524,0.00154,0.02186,0.09639
96450,0.01535,0.00155,0.02199,0.0965
96500,0.01528,0.00154,0.02198,0.0961
96550,0.01529,0.00155,0.02187,0.09543
96600,0.01521,0.00154,0.02192,0.09601
96650,0.01509,0.00152,0.02168,0.09503
96700,0.01497,0.0015,0.02194,0.09423
96750,0.0152,0.00153,0.02224,0.0949
96800,0.01517,0.00154,0.02212,0.09417
96850,0.01516,0.00153,0.02196,0.09373
96900,0.01517,0.00153,0.02186,0.09406
96950,0.01503,0.00151,0.02159,0.093
97000,0.01517,0.00152,0.02168,0.09173
97050,0.01523,0.00152,0.02161,0.09149
97100,0.01526,0.00153,0.02205,0.09108
97150,0.01522,0.00152,0.02209,0.0902
97200,0.01524,0.00152,0.0221,0.09077
97250,0.01542,0.00153,0.02238,0.09119
97300,0.01542,0.00153,0.02243,0.091
97350,0.0154,0.00153,0.02254,0.09064
97400,0.01528,0.00152,0.02237,0.09025
97450,0.01532,0.00153,0.0225,0.08974
97500,0.0154,0.00154,0.02261,0.09034
97550,0.01545,0.00155,0.0232,0.09049
97600,0.01532,0.00153,0.02303,0.08998
97650,0.01527,0.00152,0.02306,0.08959
97700,0.01544,0.0016,0.02302,0.08957
97750,0.01533,0.00158,0.02288,0.08924
97800,0.01535,0.00159,0.02301,0.08951
97850,0.01535,0.00158,0.02305,0.09057
97900,0.0155,0.00161,0.02323,0.09022
97950,0.01571,0.00165,0.02333,0.08994
98000,0.01572,0.00165,0.02326,0.08991
98050,0.01592,0.00168,0.02355,0.09094
98100,0.01587,0.00167,0.02348,0.09185
98150,0.01599,0.00168,0.02412,0.09184
98200,0.01599,0.00166,0.02396,0.0911
98250,0.01595,0.00165,0.02379,0.09261
98300,0.01583,0.00164,0.02361,0.09262
98350,0.01577,0.00163,0.02358,0.09212
98400,0.01574,0.00163,0.02358,0.09196
98450,0.01566,0.00161,0.02347,0.09112
98500,0.01561,0.0016,0.0234,0.09102
98550,0.01554,0.00158,0.02322,0.09106
98600,0.01551,0.00158,0.02316,0.09036
98650,0.01545,0.00157,0.023,0.09013
98700,0.01557,0.00158,0.0231,0.09035
98750,0.01563,0.00159,0.02302,0.09136
98800,0.01551,0.00157,0.02291,0.09082
98850,0.01543,0.00156,0.02279,0.08984
98900,0.01535,0.00154,0.02263,0.08935
98950,0.01529,0.00152,0.02253,0.08861
99000,0.01527,0.00152,0.0224,0.09004
99050,0.01534,0.00153,0.02258,0.09082
99100,0.01535,0.00154,0.02254,0.09073
99150,0.01552,0.00158,0.02277,0.09217
99200,0.01564,0.00159,0.0228,0.09215
99250,0.01551,0.00156,0.02279,0.09319
99300,0.0154,0.00155,0.02261,0.09241
99350,0.01532,0.00153,0.02258,0.09224
99400,0.01542,0.00154,0.0227,0.09401
99450,0.01545,0.00155,0.02286,0.09372
99500,0.01552,0.00156,0.02288,0.09304
99550,0.01539,0.00154,0.02269,0.09331
99600,0.01553,0.00156,0.02293,0.09403
99650,0.01547,0.00155,0.02297,0.09389
99700,0.01533,0.00153,0.02288,0.09268
99750,0.01531,0.00152,0.02275,0.09577
99800,0.01531,0.00153,0.02267,0.09526
99850,0.01519,0.00151,0.02248,0.0944
99900,0.01522,0.00151,0.02249,0.09359
99950,0.01515,0.0015,0.02245,0.09336
100000,0.01507,0.00148,0.02221,0.09312
100050,0.01508,0.00148,0.02225,0.09274
100100,0.01525,0.00149,0.02246,0.09494
100150,0.01517,0.00148,0.02228,0.09483
100200,0.0151,0.00147,0.02217,0.09409
100250,0.01502,0.00145,0.02197,0.09354
100300,0.01503,0.00145,0.02184,0.09283
100350,0.01513,0.00146,0.02202,0.09238
100400,0.01497,0.00144,0.02185,0.09182
100450,0.01492,0.00144,0.0218,0.09208
100500,0.01498,0.00144,0.02205,0.09327
100550,0.01512,0.00146,0.02224,0.09268
100600,0.01502,0.00145,0.02207,0.0916
100650,0.01521,0.00151,0.02245,0.09179
100700,0.01513,0.0015,0.02232,0.09081
100750,0.01508,0.00149,0.02215,0.08963
100800,0.01521,0.0015,0.0223,0.08946
100850,0.01515,0.00149,0.02227,0.09001
100900,0.01509,0.00148,0.0222,0.08998
100950,0.01503,0.00147,0.02213,0.09061
101000,0.01505,0.00147,0.02203,0.09031
101050,0.01518,0.0015,0.02218,0.09027
101100,0.01514,0.00149,0.02208,0.08939
101150,0.01516,0.00149,0.02202,0.08828
101200,0.01515,0.00149,0.02194,0.08802
101250,0.01512,0.00148,0.0218,0.08783
101300,0.01507,0.00148,0.02174,0.08771
101350,0.0151,0.00147,0.02178,0.08783
101400,0.01504,0.00146,0.02174,0.08722
101450,0.015,0.00145,0.02167,0.08732
101500,0.01503,0.00145,0.02165,0.08689
101550,0.01501,0.00145,0.02192,0.08638
101600,0.01508,0.00146,0.02206,0.08673
101650,0.01507,0.00146,0.02237,0.08633
101700,0.01502,0.00145,0.02248,0.08543
101750,0.01498,0.00145,0.02245,0.08426
101800,0.015,0.00146,0.02264,0.08433
101850,0.01494,0.00145,0.02254,0.08474
101900,0.01495,0.00144,0.0225,0.08554
101950,0.01496,0.00145,0.02246,0.0853
102000,0.01492,0.00144,0.02255,0.08462
102050,0.01504,0.00146,0.02276,0.08423
102100,0.01497,0.00147,0.02268,0.08373
102150,0.0151,0.00149,0.02289,0.08352
102200,0.01506,0.00148,0.0227,0.08385
102250,0.01516,0.0015,0.02277,0.08355
102300,0.01507,0.00148,0.02269,0.08308
102350,0.01509,0.00148,0.02266,0.08343
102400,0.0151,0.00149,0.02263,0.08646
102450,0.01513,0.00149,0.02273,0.08678
102500,0.0151,0.00148,0.02261,0.08572
102550,0.015,0.00146,0.02232,0.08486
102600,0.01491,0.00145,0.02211,0.08463
102650,0.0148,0.00143,0.02189,0.08504
102700,0.01463,0.00141,0.02157,0.08437
102750,0.01458,0.0014,0.02164,0.08451
102800,0.01459,0.0014,0.02162,0.08471
102850,0.01461,0.0014,0.0217,0.08424
102900,0.01466,0.00142,0.02187,0.08381
102950,0.0147,0.00143,0.02205,0.08417
103000,0.01453,0.00141,0.02177,0.08294
103050,0.01448,0.0014,0.02177,0.08381
103100,0.01441,0.00139,0.02171,0.08349
103150,0.01435,0.00138,0.02164,0.08383
103200,0.01449,0.0014,0.02184,0.0845
103250,0.01463,0.00143,0.02225,0.0843
103300,0.01451,0.00141,0.02213,0.08377
103350,0.01443,0.00139,0.02188,0.08281
103400,0.01438,0.00139,0.02178,0.08277
103450,0.01424,0.00137,0.02151,0.08215
103500,0.0142,0.00136,0.02135,0.08132
103550,0.01418,0.00135,0.02128,0.08055
103600,0.01414,0.00134,0.02118,0.07984
103650,0.01414,0.00134,0.02126,0.07921
103700,0.01413,0.00134,0.02133,0.07903
103750,0.01407,0.00134,0.0213,0.07895
103800,0.01392,0.00132,0.02105,0.07841
103850,0.01388,0.00132,0.02101,0.07781
103900,0.0139,0.00132,0.02105,0.07757
103950,0.01386,0.00131,0.02081,0.07703
104000,0.01397,0.00133,0.02085,0.07787
104050,0.01396,0.00132,0.02072,0.07794
104100,0.01392,0.00131,0.02063,0.07798
104150,0.01393,0.00132,0.02065,0.07745
104200,0.01387,0.00131,0.02063,0.07681
104250,0.01408,0.00134,0.02074,0.0763
104300,0.01415,0.00136,0.02074,0.07571
104350,0.01425,0.00138,0.02086,0.07638
104400,0.01438,0.00141,0.02128,0.07659
104450,0.01435,0.00141,0.02125,0.0771
104500,0.01432,0.0014,0.02123,0.07715
104550,0.0143,0.0014,0.02115,0.07666
104600,0.01436,0.00141,0.02132,0.07643
104650,0.01433,0.00141,0.02126,0.07632
104700,0.01433,0.0014,0.02134,0.07636
104750,0.01437,0.0014,0.02128,0.07659
104800,0.01437,0.0014,0.02131,0.0761
104850,0.01445,0.00141,0.02149,0.07699
104900,0.01431,0.00139,0.02138,0.0763
104950,0.01422,0.00138,0.02121,0.07585
105000,0.01421,0.00137,0.02133,0.07603
105050,0.01409,0.00135,0.02121,0.07564
105100,0.01417,0.00135,0.02122,0.07554
105150,0.01413,0.00135,0.02104,0.07481
105200,0.01413,0.00135,0.02124,0.07439
105250,0.01418,0.00136,0.02133,0.07405
105300,0.01421,0.00137,0.02134,0.07418
105350,0.01424,0.00137,0.02135,0.07433
105400,0.01442,0.00139,0.02145,0.07447
105450,0.01442,0.0014,0.02154,0.07462
105500,0.01446,0.0014,0.02158,0.07508
105550,0.01441,0.00139,0.02142,0.07409
105600,0.01435,0.00138,0.02139,0.07371
105650,0.01437,0.00139,0.02128,0.07315
105700,0.0146,0.00143,0.0215,0.07507
105750,0.0147,0.00143,0.02154,0.07591
105800,0.01466,0.00142,0.02141,0.0765
105850,0.01465,0.00142,0.02157,0.07643
105900,0.01451,0.0014,0.02138,0.07629
105950,0.01442,0.00139,0.02113,0.076
106000,0.0144,0.00139,0.02108,0.07565
106050,0.0144,0.00139,0.02116,0.07633
106100,0.01443,0.0014,0.02119,0.076
106150,0.01436,0.00139,0.0211,0.07601
106200,0.01432,0.00138,0.02095,0.07574
106250,0.01428,0.00137,0.02089,0.07612
106300,0.01426,0.00138,0.0208,0.07704
106350,0.01435,0.00138,0.0209,0.0789
106400,0.01431,0.00137,0.02077,0.07822
106450,0.01421,0.00136,0.02067,0.07752
106500,0.01412,0.00135,0.02054,0.07728
106550,0.01436,0.0014,0.02077,0.07672
106600,0.01438,0.0014,0.02074,0.07646
106650,0.01449,0.00141,0.02077,0.07839
106700,0.01439,0.0014,0.02081,0.07819
106750,0.01428,0.00138,0.02085,0.07748
106800,0.0143,0.00138,0.02089,0.07711
106850,0.01438,0.00138,0.021,0.0783
106900,0.01438,0.00138,0.02115,0.07796
106950,0.01439,0.00138,0.02109,0.07812
107000,0.0143,0.00137,0.02089,0.07741
107050,0.01433,0.00137,0.02083,0.07775
107100,0.01431,0.00137,0.02077,0.07858
107150,0.01422,0.00136,0.02057,0.07874
107200,0.01437,0.00138,0.02068,0.07998
107250,0.01445,0.00139,0.0208,0.0818
107300,0.01439,0.00138,0.02075,0.08175
107350,0.01435,0.00137,0.02063,0.08292
107400,0.01433,0.00136,0.02063,0.08291
107450,0.01447,0.00137,0.0207,0.08415
107500,0.01455,0.00138,0.02082,0.08381
107550,0.01443,0.00137,0.02066,0.08363
107600,0.01455,0.00144,0.02066,0.08569
107650,0.01442,0.00142,0.0205,0.08566
107700,0.01449,0.00146,0.02052,0.08515
107750,0.01447,0.00145,0.02048,0.08537
107800,0.01454,0.00146,0.02063,0.08587
107850,0.01448,0.00145,0.02056,0.08546
107900,0.01443,0.00144,0.02043,0.08468
107950,0.01433,0.00142,0.02028,0.08442
108000,0.01442,0.00143,0.02033,0.08519
108050,0.01442,0.00143,0.02056,0.08477
108100,0.01491,0.00168,0.02084,0.08706
108150,0.01481,0.00166,0.02067,0.08638
108200,0.01491,0.00167,0.02068,0.08679
108250,0.01498,0.00167,0.02068,0.08756
108300,0.01506,0.00167,0.02084,0.08816
108350,0.01497,0.00165,0.02095,0.08829
108400,0.01495,0.00164,0.0209,0.08769
108450,0.01493,0.00163,0.02094,0.08787
108500,0.01499,0.00164,0.02113,0.088
108550,0.01485,0.00162,0.02091,0.08669
108600,0.0147,0.0016,0.02071,0.08594
108650,0.01468,0.0016,0.02077,0.08566
108700,0.01461,0.00159,0.02058,0.08536
108750,0.01459,0.00158,0.0206,0.08527
108800,0.01455,0.00156,0.02044,0.08462
108850,0.01452,0.00155,0.02038,0.08482
108900,0.01447,0.00154,0.02027,0.08451
108950,0.01452,0.00153,0.02027,0.08513
109000,0.0146,0.00154,0.02039,0.08584
109050,0.01469,0.00156,0.02046,0.08565
109100,0.01473,0.00156,0.02044,0.08647
109150,0.01474,0.00156,0.02071,0.0861
109200,0.01464,0.00154,0.02053,0.08507
109250,0.01456,0.00153,0.02049,0.08415
109300,0.01456,0.00152,0.02059,0.08644
109350,0.01462,0.00153,0.02078,0.08688
109400,0.01456,0.00152,0.02075,0.08743
109450,0.01469,0.00158,0.02073,0.08745
109500,0.0147,0.00157,0.02074,0.08691
109550,0.01457,0.00155,0.02058,0.08674
109600,0.01457,0.00154,0.02052,0.0873
109650,0.01454,0.00152,0.0205,0.08736
109700,0.01445,0.00151,0.02044,0.08635
109750,0.01446,0.00151,0.02033,0.08708
109800,0.01447,0.00151,0.02028,0.08602
109850,0.01455,0.00153,0.02059,0.08637
109900,0.01459,0.00153,0.02063,0.08574
109950,0.01466,0.00154,0.0209,0.08524
110000,0.01467,0.00156,0.02131,0.08542
110050,0.01479,0.00163,0.02147,0.08535
110100,0.01469,0.00161,0.02128,0.0857
110150,0.01461,0.00159,0.02114,0.08669
110200,0.01449,0.00157,0.02102,0.08582
110250,0.01454,0.00156,0.02125,0.08527
110300,0.01453,0.00155,0.02121,0.08545
110350,0.01447,0.00154,0.02118,0.08465
110400,0.01453,0.00155,0.02127,0.08643
110450,0.01462,0.00155,0.02154,0.08644
110500,0.0146,0.00154,0.02149,0.08637
110550,0.01462,0.00154,0.02152,0.08583
110600,0.01454,0.00153,0.0214,0.08529
110650,0.01446,0.00152,0.02123,0.08467
110700,0.0145,0.00152,0.0217,0.08449
110750,0.01442,0.0015,0.02168,0.08456
110800,0.01457,0.00154,0.02184,0.08408
110850,0.01457,0.00152,0.0217,0.08358
110900,0.01454,0.00151,0.02167,0.083
110950,0.01454,0.00151,0.0216,0.08283
111000,0.01444,0.00149,0.02145,0.08238
111050,0.01444,0.00149,0.02141,0.08258
111100,0.01436,0.00148,0.02131,0.08274
111150,0.0142,0.00145,0.02108,0.08223
111200,0.0141,0.00144,0.02081,0.08184
111250,0.01426,0.00145,0.02099,0.08322
111300,0.0143,0.00144,0.02089,0.0825
111350,0.01429,0.00144,0.02089,0.08208
111400,0.01435,0.00145,0.02116,0.08179
111450,0.01432,0.00145,0.02119,0.08152
111500,0.01449,0.00148,0.02153,0.08198
111550,0.01449,0.00147,0.02154,0.08239
111600,0.01443,0.00145,0.02155,0.08274
111650,0.01439,0.00144,0.02151,0.08322
111700,0.01439,0.00144,0.02144,0.08231
111750,0.01434,0.00143,0.0213,0.08212
111800,0.01436,0.00143,0.02139,0.08206
111850,0.01443,0.00143,0.02143,0.08141
111900,0.01439,0.00143,0.02144,0.08084
111950,0.01423,0.00141,0.02117,0.08062
112000,0.01415,0.00139,0.02102,0.08023
112050,0.01417,0.0014,0.021,0.0797
112100,0.0143,0.00141,0.02115,0.08017
112150,0.01452,0.00148,0.02134,0.08072
112200,0.0144,0.00146,0.02108,0.08052
112250,0.01451,0.00147,0.02114,0.0806
112300,0.01436,0.00145,0.02088,0.08038
112350,0.01443,0.00145,0.02096,0.07987
112400,0.0143,0.00143,0.02084,0.07976
112450,0.01432,0.00143,0.02091,0.07895
112500,0.01439,0.00143,0.021,0.0793
112550,0.01432,0.00141,0.02085,0.0799
112600,0.01427,0.0014,0.02073,0.08017
112650,0.01422,0.00139,0.02061,0.07958
112700,0.01413,0.00138,0.02052,0.07912
112750,0.0141,0.00137,0.02051,0.07817
112800,0.01415,0.00138,0.02054,0.07723
112850,0.0142,0.00139,0.02068,0.0776
112900,0.01411,0.00138,0.02077,0.0778
112950,0.01404,0.00136,0.02061,0.07711
113000,0.01396,0.00135,0.02064,0.07675
113050,0.01395,0.00135,0.02056,0.07797
113100,0.01387,0.00133,0.02038,0.07781
113150,0.01382,0.00133,0.02026,0.07686
113200,0.01381,0.00132,0.02038,0.07727
113250,0.01378,0.00131,0.02054,0.07759
113300,0.01389,0.00132,0.02056,0.078
113350,0.01389,0.00132,0.0206,0.07905
113400,0.01392,0.00133,0.02072,0.07927
113450,0.01386,0.00132,0.02057,0.07907
113500,0.01405,0.00137,0.02102,0.07884
113550,0.01428,0.00141,0.02125,0.07876
113600,0.01428,0.00142,0.02123,0.07837
113650,0.01421,0.00141,0.02108,0.07816
113700,0.01412,0.0014,0.0209,0.07717
113750,0.01413,0.00139,0.02081,0.07662
113800,0.01408,0.00138,0.02073,0.07641
113850,0.01415,0.0014,0.02064,0.07629
113900,0.01403,0.00138,0.02047,0.07561
113950,0.01405,0.00137,0.02046,0.0755
114000,0.01411,0.00138,0.0205,0.07599
114050,0.01422,0.00139,0.0206,0.07646
114100,0.01425,0.00139,0.02061,0.07591
114150,0.01429,0.00141,0.02069,0.07758
114200,0.01423,0.0014,0.02069,0.07727
114250,0.01427,0.0014,0.02057,0.07751
114300,0.01416,0.00139,0.0203,0.07779
114350,0.01436,0.00141,0.02042,0.07871
114400,0.01461,0.00144,0.02077,0.07959
114450,0.01472,0.00146,0.02087,0.08055
114500,0.01464,0.00145,0.0208,0.08011
114550,0.01462,0.00145,0.02069,0.07942
114600,0.01458,0.00144,0.0206,0.0793
114650,0.01466,0.00145,0.02077,0.07864
114700,0.0147,0.00145,0.02118,0.07848
114750,0.01461,0.00144,0.021,0.07782
114800,0.0147,0.00145,0.02115,0.07864
114850,0.01474,0.00146,0.02107,0.07901
114900,0.01476,0.00146,0.02123,0.07822
114950,0.01465,0.00145,0.02114,0.07782
115000,0.01466,0.00145,0.02116,0.07688
115050,0.01455,0.00143,0.02097,0.07611
115100,0.01443,0.00142,0.02085,0.07604
115150,0.01443,0.00141,0.02087,0.07574
115200,0.01439,0.00141,0.02077,0.0767
115250,0.0144,0.00141,0.02071,0.07668
115300,0.01431,0.0014,0.02054,0.07594
115350,0.01441,0.00143,0.02081,0.07633
115400,0.01441,0.00144,0.0208,0.07597
115450,0.01445,0.00145,0.02087,0.07639
115500,0.01456,0.00146,0.02108,0.07695
115550,0.01442,0.00144,0.02086,0.07616
115600,0.01444,0.00144,0.02093,0.07576
115650,0.01438,0.00143,0.02075,0.07508
115700,0.01452,0.00144,0.02085,0.07526
115750,0.01442,0.00143,0.02073,0.07481
115800,0.01441,0.00143,0.0208,0.07506
115850,0.01441,0.00143,0.02112,0.07543
115900,0.0144,0.00142,0.02102,0.07642
115950,0.01444,0.00143,0.02102,0.07578
116000,0.01441,0.00142,0.02095,0.07649
116050,0.01451,0.00144,0.02101,0.07595
116100,0.01454,0.00145,0.02105,0.07633
116150,0.01443,0.00143,0.02085,0.07575
116200,0.01443,0.00143,0.02081,0.07545
116250,0.01448,0.00144,0.02098,0.07541
116300,0.01442,0.00144,0.02097,0.07471
116350,0.01437,0.00142,0.02077,0.07452
116400,0.01429,0.00141,0.02073,0.07525
116450,0.01431,0.0014,0.0208,0.07764
116500,0.0144,0.00141,0.02108,0.07727
116550,0.01434,0.0014,0.02086,0.07679
116600,0.01433,0.0014,0.02111,0.07632
116650,0.01422,0.00138,0.02095,0.0755
116700,0.01422,0.00138,0.021,0.07577
116750,0.01409,0.00136,0.02091,0.07505
116800,0.01422,0.00138,0.02092,0.07516
116850,0.01414,0.00136,0.0207,0.07526
116900,0.01407,0.00136,0.02064,0.07507
116950,0.01401,0.00135,0.02051,0.07501
117000,0.01391,0.00133,0.02049,0.07493
117050,0.01386,0.00132,0.02043,0.07489
117100,0.01382,0.00132,0.02038,0.07433
117150,0.01382,0.00131,0.02031,0.07495
117200,0.01375,0.0013,0.02022,0.07497
117250,0.01373,0.00129,0.02015,0.07502
117300,0.01381,0.00129,0.02029,0.07472
117350,0.01384,0.00129,0.02029,0.07559
117400,0.01384,0.00129,0.02037,0.0753
117450,0.01397,0.00131,0.02042,0.07664
117500,0.01386,0.0013,0.0202,0.07673
117550,0.01396,0.00131,0.02015,0.07823
117600,0.0138,0.00129,0.0199,0.07729
117650,0.01401,0.00132,0.02002,0.07688
117700,0.01404,0.00134,0.02001,0.07643
117750,0.01394,0.00132,0.01985,0.07687
117800,0.01392,0.00133,0.01982,0.07681
117850,0.01399,0.00133,0.02015,0.07637
117900,0.01407,0.00134,0.02024,0.07676
117950,0.01411,0.00135,0.02053,0.07648
118000,0.01409,0.00133,0.02043,0.07798
118050,0.01401,0.00132,0.0202,0.07803
118100,0.01402,0.00133,0.02025,0.07793
118150,0.01388,0.00131,0.02016,0.07743
118200,0.01391,0.00132,0.02019,0.07708
118250,0.01386,0.0013,0.02,0.07777
118300,0.01379,0.00129,0.01982,0.07803
118350,0.01378,0.0013,0.02017,0.07791
118400,0.01371,0.00129,0.02003,0.07798
118450,0.01368,0.00129,0.02003,0.07814
118500,0.01372,0.0013,0.02001,0.07813
118550,0.01388,0.00131,0.02013,0.07905
118600,0.01373,0.00129,0.01983,0.07855
118650,0.01382,0.0013,0.01994,0.08165
118700,0.01394,0.00131,0.01982,0.08157
118750,0.01401,0.00132,0.0199,0.08277
118800,0.01402,0.00134,0.02006,0.08284
118850,0.01392,0.00133,0.01984,0.0821
118900,0.01393,0.00132,0.01983,0.08273
118950,0.01384,0.00131,0.01959,0.08309
119000,0.01381,0.00131,0.01956,0.08246
119050,0.014,0.00132,0.01987,0.08204
119100,0.0141,0.00134,0.02004,0.08145
119150,0.01414,0.00133,0.01995,0.08232
119200,0.01418,0.00132,0.01991,0.08207
119250,0.01409,0.00131,0.01983,0.082
119300,0.01421,0.00133,0.01999,0.08179
119350,0.01436,0.00134,0.02013,0.08181
119400,0.01445,0.00136,0.0203,0.0817
119450,0.0143,0.00135,0.0202,0.08118
119500,0.01436,0.00135,0.02028,0.08185
119550,0.01434,0.00135,0.02032,0.08268
119600,0.01427,0.00136,0.02016,0.08181
119650,0.01418,0.00135,0.02022,0.0822
119700,0.01409,0.00133,0.02009,0.08186
